time_s,height_ukf_m,velocity_ukf_mps,acceleration_ukf_mps2,height_sigma_m,velocity_sigma_mps,acceleration_sigma_mps2,tm_height_m,tm_speed_mps,tm_pressure_pa,em_height_m,em_speed_mps,em_pressure_pa
294.000000,1848.092568,-30.958426,-0.357691,6.639467,5.594727,3.660100,1882.170000,-27.435000,69436.500000,1791.613000,-27.554000,69107.150000
294.050000,1847.537006,-30.347483,-0.218536,6.579385,5.562468,3.657993,1882.000000,-27.440000,69438.000000,1789.811000,-27.596000,69123.050000
294.100000,1848.326191,-28.855743,0.110890,6.608609,5.576100,3.656308,1882.000000,-27.440000,69438.000000,1788.621000,-27.656000,69133.550000
294.150000,1846.296742,-29.228252,0.028000,6.465770,5.503411,3.648014,1881.540000,-27.460000,69442.000000,1787.374000,-27.716000,69144.550000
294.200000,1843.293448,-30.230601,-0.188083,6.583594,5.561777,3.653518,1878.660000,-27.505000,69467.500000,1785.614000,-27.776000,69160.050000
294.250000,1842.653247,-29.690617,-0.071723,6.527858,5.533299,3.652202,1875.780000,-27.550000,69493.000000,1784.018500,-27.834500,69174.100000
294.300000,1839.699453,-30.649404,-0.273898,6.644699,5.590098,3.657318,1876.120000,-27.595000,69490.000000,1783.903500,-27.879500,69175.100000
294.350000,1839.370608,-29.897384,-0.108196,6.583352,5.557563,3.655439,1876.460000,-27.640000,69487.000000,1783.539500,-27.923000,69178.300000
294.400000,1839.696035,-28.719769,0.148293,6.662093,5.595462,3.657172,1876.460000,-27.640000,69487.000000,1780.934500,-27.953000,69201.300000
294.450000,1838.369761,-28.632750,0.164047,6.463319,5.494729,3.646954,1874.310000,-27.720000,69506.000000,1778.403000,-27.981000,69223.650000
294.500000,1835.356829,-29.652222,-0.061036,6.580564,5.553169,3.652559,1872.165000,-27.730000,69525.000000,1776.533000,-27.991000,69240.150000
294.550000,1834.826873,-29.054626,0.061659,6.524280,5.525045,3.651395,1870.020000,-27.740000,69544.000000,1774.748000,-27.999500,69255.900000
294.600000,1831.808575,-30.067895,-0.157528,6.640602,5.581965,3.656593,1866.805000,-27.755000,69572.500000,1773.728000,-27.994500,69264.900000
294.650000,1831.155293,-29.541987,-0.045958,6.578840,5.549855,3.654842,1863.590000,-27.770000,69601.000000,1772.668500,-27.991500,69274.250000
294.700000,1830.997376,-28.688939,0.138015,6.685979,5.601541,3.659085,1863.590000,-27.770000,69601.000000,1771.253500,-28.006500,69286.750000
294.750000,1829.780629,-28.524771,0.173945,6.453797,5.484336,3.650278,1862.350000,-27.740000,69612.000000,1769.765000,-28.021000,69299.900000
294.800000,1826.757155,-29.552343,-0.053022,6.570600,5.543077,3.655708,1860.770000,-27.745000,69626.000000,1767.615000,-28.031000,69318.900000
294.850000,1826.094536,-29.044770,0.049888,6.514390,5.515779,3.654436,1859.190000,-27.750000,69640.000000,1765.583500,-28.041000,69336.850000
294.900000,1823.068287,-30.062650,-0.169663,6.630344,5.573035,3.659471,1857.665000,-27.765000,69653.500000,1764.618500,-28.051000,69345.350000
294.950000,1822.473846,-29.500163,-0.049826,6.568745,5.541766,3.657615,1856.140000,-27.780000,69667.000000,1763.592000,-28.060500,69354.400000
295.000000,1822.354507,-28.624601,0.139116,6.675612,5.593831,3.661708,1856.140000,-27.780000,69667.000000,1762.012000,-28.065500,69368.400000
295.050000,1821.064186,-28.509904,0.164605,6.444149,5.477895,3.652838,1852.540000,-27.800000,69699.000000,1760.550500,-28.072500,69381.350000
295.100000,1820.253831,-28.127529,0.229322,6.407361,5.464346,3.651567,1850.784444,-27.804444,69714.555556,1760.155500,-28.097500,69384.850000
295.150000,1819.274080,-27.854014,0.271581,6.356298,5.443305,3.650273,1848.590000,-27.810000,69734.000000,1759.828000,-28.123500,69387.750000
295.200000,1816.469820,-28.759169,0.065160,6.474476,5.504505,3.655830,1848.425000,-27.820000,69735.500000,1760.108000,-28.158500,69385.250000
295.250000,1815.907689,-28.202518,0.175084,6.426285,5.483116,3.654879,1848.260000,-27.830000,69737.000000,1760.224500,-28.194000,69384.200000
295.300000,1813.074487,-29.120249,-0.030072,6.543835,5.542573,3.659980,1847.920000,-27.875000,69740.000000,1758.869500,-28.234000,69396.200000
295.350000,1812.673114,-28.451868,0.108104,6.489862,5.516481,3.658328,1847.580000,-27.920000,69743.000000,1757.373000,-28.273000,69409.450000
295.400000,1812.587495,-27.589446,0.283912,6.473016,5.510264,3.654845,1847.677143,-27.951429,69742.142857,1754.603000,-28.303000,69433.950000
295.450000,1811.551424,-27.360283,0.317382,6.391607,5.471555,3.650367,1847.920000,-28.030000,69740.000000,1751.974500,-28.334500,69457.200000
295.500000,1808.659564,-28.338999,0.092374,6.509886,5.531737,3.655791,1845.835000,-28.085000,69758.500000,1750.619500,-28.379500,69469.200000
295.550000,1808.221695,-27.713540,0.215763,6.458940,5.507426,3.654503,1843.750000,-28.140000,69777.000000,1749.117500,-28.423000,69482.500000
295.600000,1805.213315,-28.761409,-0.019628,6.576445,5.565864,3.659519,1838.970000,-28.205000,69819.500000,1746.292500,-28.453000,69507.500000
295.650000,1804.389758,-28.380482,0.055284,6.519731,5.536998,3.657611,1834.190000,-28.270000,69862.000000,1743.693500,-28.481500,69530.500000
295.700000,1804.989234,-27.061555,0.337555,6.550635,5.552828,3.656034,1834.190000,-28.270000,69862.000000,1743.128500,-28.496500,69535.500000
295.750000,1802.936762,-27.497040,0.230779,6.412327,5.483751,3.647877,1838.010000,-28.400000,69828.000000,1742.377000,-28.511000,69542.150000
295.800000,1799.938332,-28.545455,-0.005399,6.530368,5.543180,3.653410,1835.480000,-28.450000,69850.500000,1739.947000,-28.521000,69563.650000
295.850000,1799.313271,-28.041111,0.095540,6.477410,5.517051,3.652150,1832.950000,-28.500000,69873.000000,1737.529000,-28.532000,69585.050000
295.900000,1796.226512,-29.135269,-0.144390,6.594592,5.574777,3.657277,1833.175000,-28.550000,69871.000000,1735.219000,-28.552000,69605.550000
295.950000,1795.789449,-28.497014,-0.008936,6.535923,5.544252,3.655415,1833.400000,-28.600000,69869.000000,1732.976500,-28.572000,69625.450000
296.000000,1796.185438,-27.310508,0.246937,6.615523,5.583142,3.657146,1833.400000,-28.600000,69869.000000,1731.341500,-28.592000,69639.950000
296.050000,1794.254287,-27.658155,0.165153,6.420810,5.484697,3.646904,1823.390000,-28.680000,69958.000000,1729.887000,-28.611500,69652.850000
296.100000,1791.273008,-28.692463,-0.064625,6.538453,5.543719,3.652499,1822.210000,-28.720000,69968.500000,1730.057000,-28.626500,69651.350000
296.150000,1790.495392,-28.285815,0.017778,6.484262,5.516792,3.651299,1821.030000,-28.760000,69979.000000,1730.187500,-28.641000,69650.200000
296.200000,1787.550148,-29.282543,-0.197337,6.601023,5.574175,3.656483,1819.570000,-28.810000,69992.000000,1729.962500,-28.651000,69652.200000
296.250000,1786.881066,-28.792058,-0.090842,6.541211,5.542996,3.654683,1818.110000,-28.860000,70005.000000,1729.641500,-28.660000,69655.050000
296.300000,1786.711516,-27.969662,0.089544,6.648875,5.595056,3.658909,1818.110000,-28.860000,70005.000000,1728.456500,-28.660000,69665.550000
296.350000,1785.518237,-27.815921,0.125389,6.419702,5.478831,3.650004,1817.210000,-28.910000,70013.000000,1727.395500,-28.660000,69674.950000
296.400000,1782.701168,-28.738701,-0.078187,6.536918,5.537796,3.655425,1817.045000,-28.925000,70014.500000,1727.450500,-28.660000,69674.450000
296.450000,1782.299535,-28.084939,0.058581,6.482190,5.510909,3.654099,1816.880000,-28.940000,70016.000000,1727.280000,-28.659000,69675.950000
296.500000,1779.407269,-29.050622,-0.151210,6.598560,5.568311,3.659127,1816.430000,-28.955000,70020.000000,1725.080000,-28.649000,69695.450000
296.550000,1779.110496,-28.323166,0.004167,6.538319,5.537285,3.657216,1815.980000,-28.970000,70024.000000,1723.049500,-28.638000,69713.450000
296.600000,1776.246558,-29.264149,-0.197617,6.653715,5.593271,3.661940,1814.130000,-28.980000,70040.500000,1722.544500,-28.618000,69717.950000
296.650000,1775.981482,-28.511863,-0.034968,6.588272,5.558581,3.659572,1812.280000,-28.990000,70057.000000,1721.471000,-28.598000,69727.500000
296.700000,1775.314153,-28.046995,0.055207,6.538039,5.534185,3.656998,1812.080000,-28.985556,70058.777778,1715.281000,-28.578000,69782.500000
296.750000,1774.634230,-27.591852,0.142972,6.473853,5.502764,3.654499,1811.830000,-28.980000,70061.000000,1709.552500,-28.559000,69833.400000
296.800000,1771.504157,-28.723138,-0.105754,6.589929,5.560431,3.659530,1807.115000,-28.960000,70103.000000,1707.977500,-28.549000,69847.400000
296.850000,1770.693812,-28.341717,-0.028005,6.529815,5.530059,3.657669,1802.400000,-28.940000,70145.000000,1706.368500,-28.539000,69861.700000
296.900000,1767.501102,-29.496339,-0.274102,6.644954,5.586314,3.662388,1798.760000,-28.910000,70177.500000,1704.453500,-28.529000,69878.700000
296.950000,1766.486602,-29.231457,-0.214139,6.579654,5.552253,3.660052,1795.120000,-28.880000,70210.000000,1702.690500,-28.519000,69894.350000
297.000000,1765.992136,-28.624598,-0.079557,6.553843,5.539884,3.656106,1794.734286,-28.862857,70213.428571,1702.295500,-28.509000,69897.850000
297.050000,1764.370146,-28.761799,-0.109446,6.461295,5.494170,3.651159,1793.770000,-28.820000,70222.000000,1701.754500,-28.499000,69902.650000
297.100000,1761.243436,-29.863895,-0.341115,6.577143,5.552160,3.656431,1793.045000,-28.785000,70228.500000,1699.899500,-28.489000,69919.150000
297.150000,1760.434020,-29.456081,-0.247039,6.517462,5.522610,3.654848,1792.320000,-28.750000,70235.000000,1698.095500,-28.478500,69935.200000
297.200000,1757.281826,-30.557962,-0.472569,6.632434,5.579163,3.659769,1790.135000,-28.705000,70254.500000,1696.750500,-28.463500,69947.200000
297.250000,1756.459277,-30.142888,-0.371199,6.567612,5.545859,3.657665,1787.950000,-28.660000,70274.000000,1695.652500,-28.447500,69957.000000
297.300000,1757.104031,-28.763878,-0.059616,6.593514,5.558998,3.655995,1787.950000,-28.660000,70274.000000,1696.777500,-28.422500,69947.000000
297.350000,1754.840078,-29.298707,-0.169872,6.445980,5.485652,3.647720,1785.260000,-28.560000,70298.000000,1697.891000,-28.398500,69937.100000
297.400000,1752.017197,-30.188511,-0.353484,6.561731,5.543976,3.653241,1784.085000,-28.505000,70308.500000,1698.901000,-28.383500,69928.100000
297.450000,1751.448292,-29.610921,-0.220776,6.502843,5.515334,3.651944,1782.910000,-28.450000,70319.000000,1699.613000,-28.369500,69921.750000
297.500000,1748.570381,-30.528391,-0.408028,6.617788,5.572190,3.657074,1785.375000,-28.395000,70297.000000,1697.643000,-28.364500,69939.250000
297.550000,1748.446511,-29.654310,-0.209653,6.553790,5.539711,3.655209,1787.840000,-28.340000,70275.000000,1695.735500,-28.360000,69956.200000
297.600000,1748.876716,-28.422864,0.063261,6.630705,5.577763,3.656953,1787.840000,-28.340000,70275.000000,1694.390500,-28.360000,69968.200000
297.650000,1747.867295,-28.144305,0.123741,6.429497,5.477421,3.646746,1784.150000,-28.300000,70308.000000,1692.888000,-28.359500,69981.600000
297.700000,1744.942837,-29.123719,-0.091687,6.545287,5.536085,3.652360,1782.695000,-28.260000,70321.000000,1689.968000,-28.354500,70007.600000
297.750000,1744.573799,-28.439704,0.051588,6.487443,5.508381,3.651199,1781.240000,-28.220000,70334.000000,1687.104000,-28.350000,70033.100000
297.800000,1741.565594,-29.467171,-0.170997,6.602478,5.565550,3.656400,1779.895000,-28.195000,70346.000000,1684.744000,-28.350000,70054.100000
297.850000,1741.201105,-28.773936,-0.022667,6.539498,5.533911,3.654642,1778.550000,-28.170000,70358.000000,1682.323000,-28.351500,70075.650000
297.900000,1741.233019,-27.820766,0.182500,6.645524,5.585872,3.658884,1778.550000,-28.170000,70358.000000,1679.353000,-28.366500,70102.150000
297.950000,1739.955602,-27.720052,0.203804,6.412694,5.469431,3.650047,1772.960000,-28.090000,70408.000000,1676.500500,-28.382000,70127.600000
298.000000,1739.849755,-26.878981,0.375625,6.520826,5.524820,3.654859,1772.960000,-28.090000,70408.000000,1674.705500,-28.402000,70143.600000
298.050000,1738.200923,-27.042103,0.331141,6.307195,5.421173,3.647279,1767.600000,-28.100000,70456.000000,1672.978000,-28.422500,70159.000000
298.100000,1735.186220,-28.108952,0.087003,6.424606,5.482731,3.653061,1764.920000,-28.115000,70480.000000,1671.858000,-28.447500,70169.000000
298.150000,1734.183597,-27.861391,0.128253,6.376858,5.462412,3.652380,1762.240000,-28.130000,70504.000000,1670.754500,-28.473500,70178.850000
298.200000,1731.153675,-28.922248,-0.106279,6.493755,5.522210,3.657664,1760.900000,-28.155000,70516.000000,1669.799500,-28.508500,70187.350000
298.250000,1730.243967,-28.596748,-0.039529,6.440322,5.497096,3.656227,1759.560000,-28.180000,70528.000000,1668.934500,-28.545000,70195.050000
298.300000,1729.295530,-28.307457,0.015392,6.400872,5.480885,3.654335,1759.706667,-28.215556,70526.666667,1668.879500,-28.595000,70195.550000
298.350000,1728.399960,-27.982515,0.078439,6.347163,5.457180,3.652440,1759.890000,-28.260000,70525.000000,1668.645500,-28.646500,70197.650000
298.400000,1725.432087,-29.004803,-0.146656,6.464987,5.517542,3.657721,1759.275000,-28.315000,70530.500000,1666.800500,-28.711500,70214.150000
298.450000,1724.815204,-28.485233,-0.035436,6.414342,5.493646,3.656278,1758.660000,-28.370000,70536.000000,1665.123000,-28.778000,70229.150000
298.500000,1721.885201,-29.471874,-0.247770,6.531453,5.552246,3.661166,1756.265000,-28.445000,70557.500000,1664.953000,-28.858000,70230.650000
298.550000,1721.273746,-28.937748,-0.128720,6.475093,5.523727,3.659109,1753.870000,-28.520000,70579.000000,1664.682500,-28.937500,70233.050000
298.600000,1721.061905,-28.148139,0.042912,6.456390,5.515567,3.655334,1753.804286,-28.565714,70579.571429,1663.507500,-29.012500,70243.550000
298.650000,1719.892673,-27.998530,0.069894,6.372635,5.474507,3.650532,1753.640000,-28.680000,70581.000000,1662.220500,-29.089500,70255.050000
298.700000,1716.943693,-29.010022,-0.152538,6.490416,5.533957,3.655858,1752.360000,-28.770000,70592.500000,1659.925500,-29.184500,70275.550000
298.750000,1716.408664,-28.435936,-0.029139,6.437576,5.507719,3.654337,1751.080000,-28.860000,70604.000000,1657.585500,-29.276000,70296.450000
298.800000,1713.348308,-29.510317,-0.260608,6.554520,5.565446,3.659285,1749.850000,-28.965000,70615.000000,1654.840500,-29.336000,70320.950000
298.850000,1712.820002,-28.922158,-0.130054,6.495981,5.534762,3.657188,1748.620000,-29.070000,70626.000000,1652.230500,-29.394000,70344.250000
298.900000,1713.722719,-27.390316,0.207309,6.525767,5.549445,3.655516,1748.620000,-29.070000,70626.000000,1650.835500,-29.434000,70356.750000
298.950000,1711.363629,-28.023761,0.063134,6.385420,5.478377,3.647181,1743.830000,-29.260000,70669.000000,1649.384500,-29.471500,70369.750000
299.000000,1708.297336,-29.111381,-0.174999,6.502881,5.537257,3.652705,1742.550000,-29.325000,70680.500000,1647.429500,-29.486500,70387.250000
299.050000,1707.608811,-28.637132,-0.073067,6.448543,5.509784,3.651351,1741.270000,-29.390000,70692.000000,1645.586000,-29.500500,70403.750000
299.100000,1704.542038,-29.710699,-0.301954,6.565106,5.566997,3.656480,1739.265000,-29.435000,70710.000000,1644.746000,-29.505500,70411.250000
299.150000,1703.876331,-29.208232,-0.188345,6.505133,5.535237,3.654543,1737.260000,-29.480000,70728.000000,1643.900500,-29.511000,70418.800000
299.200000,1704.067775,-28.136576,0.051123,6.583979,5.573531,3.656273,1737.260000,-29.480000,70728.000000,1643.005500,-29.521000,70426.800000
299.250000,1702.373842,-28.313568,0.014257,6.387708,5.473553,3.645931,1734.250000,-29.540000,70755.000000,1642.295000,-29.529000,70433.150000
299.300000,1699.505410,-29.263287,-0.191382,6.504733,5.532213,3.651553,1733.250000,-29.560000,70764.000000,1643.245000,-29.519000,70424.650000
299.350000,1698.975382,-28.679284,-0.064200,6.449591,5.504436,3.650325,1732.250000,-29.580000,70773.000000,1643.982500,-29.508500,70418.050000
299.400000,1696.092694,-29.629442,-0.266333,6.565726,5.561497,3.655538,1731.245000,-29.590000,70782.000000,1642.807500,-29.493500,70428.550000
299.450000,1695.664512,-28.971005,-0.119940,6.505052,5.529563,3.653717,1730.240000,-29.600000,70791.000000,1641.353500,-29.478500,70441.550000
299.500000,1695.590123,-28.079281,0.077097,6.612088,5.581330,3.657972,1730.240000,-29.600000,70791.000000,1637.388500,-29.463500,70477.050000
299.550000,1694.446079,-27.888668,0.122083,6.382097,5.464149,3.649012,1729.020000,-29.580000,70802.000000,1633.708500,-29.448500,70510.000000
299.600000,1691.463845,-28.920130,-0.105346,6.498718,5.522918,3.654471,1726.015000,-29.565000,70829.000000,1632.593500,-29.433500,70520.000000
299.650000,1690.771428,-28.451543,-0.007722,6.443407,5.495560,3.653144,1723.010000,-29.550000,70856.000000,1631.428000,-29.417000,70530.450000
299.700000,1687.744808,-29.499215,-0.232974,6.559171,5.552790,3.658207,1721.620000,-29.520000,70868.500000,1629.808000,-29.387000,70544.950000
299.750000,1687.100491,-28.987133,-0.120514,6.498390,5.521339,3.656290,1720.230000,-29.490000,70881.000000,1628.171500,-29.356000,70559.600000
299.800000,1684.024005,-30.053964,-0.344680,6.613175,5.577176,3.661048,1719.340000,-29.450000,70889.000000,1626.386500,-29.316000,70575.600000
299.850000,1683.476762,-29.466945,-0.211495,6.547231,5.542107,3.658672,1718.450000,-29.410000,70897.000000,1624.507000,-29.274500,70592.450000
299.900000,1682.720779,-29.034761,-0.120186,6.496568,5.517436,3.656099,1718.205556,-29.365556,70899.222222,1621.777000,-29.219500,70616.950000
299.950000,1681.955483,-28.609918,-0.030768,6.432023,5.485758,3.653599,1717.900000,-29.310000,70902.000000,1619.114000,-29.162000,70640.850000
300.000000,1681.913591,-27.705558,0.165261,6.539656,5.539627,3.658036,1717.900000,-29.310000,70902.000000,1617.054000,-29.082000,70659.350000
300.050000,1680.247788,-27.862875,0.131675,6.319594,5.430127,3.649707,1709.460000,-29.180000,70978.000000,1614.904500,-29.001500,70678.650000
300.100000,1677.057557,-29.030527,-0.126113,6.436576,5.490539,3.655232,1707.680000,-29.115000,70994.000000,1611.949500,-28.916500,70705.150000
300.150000,1676.008024,-28.795004,-0.078714,6.385765,5.467199,3.654142,1705.900000,-29.050000,71010.000000,1609.206500,-28.831000,70729.750000
300.200000,1675.470853,-28.220563,0.043997,6.371240,5.463202,3.651094,1704.380000,-29.001429,71023.714286,1608.371500,-28.741000,70737.250000
300.250000,1673.569591,-28.548991,-0.033266,6.293269,5.427129,3.647042,1700.580000,-28.880000,71058.000000,1607.492000,-28.650000,70745.150000
300.300000,1670.426687,-29.674825,-0.276457,6.411098,5.488093,3.652722,1699.025000,-28.780000,71072.000000,1606.212000,-28.550000,70756.650000
300.350000,1669.306552,-29.470226,-0.228517,6.362722,5.465829,3.651749,1697.470000,-28.680000,71086.000000,1604.848500,-28.450500,70768.900000
